,name,categories,location.lat,location.lng
460,Bar à Bulles,Bar,48.88442879184952,2.3321514781743606
461,Loyal,Restaurant,48.880693851482604,2.3270745174472345
462,Le Shack,Coworking Space,48.871664,2.330166
463,Le Petit Coq Noir,Restaurant,48.87553900763649,2.322970368131791
464,Café du Rocher Saint-Lazare,Restaurant,48.87564869268006,2.323358383725864
465,Le Pub 27,Pub,48.87659771567745,2.3234126655003475
466,Ago Paris,Restaurant,48.885996707160594,2.393651604652405
467,La Creperie,Restaurant,48.87943531,2.41264563
468,Monsieur Culbuto,Restaurant,48.871633673720055,2.392398855953603
469,Domino's Pizza,Pizza Place,48.887440399909345,2.3887214592989494
470,Les Nouveaux Sauvages,Bar,48.87159,2.392459
471,CAMPANILE PARIS EST - Pantin,Hotel,48.890946570355716,2.403397408267627
472,Le Payenké,Restaurant,48.883977644224174,2.3994117569162188
473,Olabar,Restaurant,48.889227,2.410247
474,Coup De Tete,Restaurant,48.874621,2.386687
475,L'Inattendu,Music Venue,48.89022943621114,2.4030232429504395
476,Courtepaille,Steakhouse,48.89386,2.39822
477,Boucherie L'Écorcheur,Butcher,48.883342625797525,2.375620571033169
478,Kiwizine,Restaurant,48.87368596666666,2.38293345
479,Chez Véro,Restaurant,48.871378,2.380522
480,my boat,Restaurant,48.89098358154297,2.3957347869873047
481,Au Petit Coin,Restaurant,48.891603,2.404189
482,Antioche,Restaurant,48.873668,2.389785
483,cantine 100 petit,Restaurant,48.88625325542366,2.390721672812836
484,les comestibles,Restaurant,48.871506,2.392608
485,Paris Porte des Lilas 20e,Restaurant,48.87748,2.41007
486,Dame Jane,Restaurant,48.87105632137539,2.3809379233606025
487,Yokoron,Restaurant,48.893461,2.401566
488,La Suite,Restaurant,48.884922,2.392467
489,Là-haut,Restaurant,48.870600438977746,2.3954782726298394
490,Legato,Bar,48.889973,2.399188
491,L'Escargot,Restaurant,48.877068889191456,2.387881357667955
492,Chick' N Braisé,Restaurant,48.889558,2.401832
493,Cantine des Pyrénées,Restaurant,48.87106704711914,2.3928382396698
494,Bonjour Vietnam,Restaurant,48.873934,2.38807
495,Domino's Pizza,Pizza Place,48.87371605010193,2.3871396167354533
496,L’Aller Retour,Restaurant,48.865619,2.382011
497,La Pointe de Sangomar,Restaurant,48.872861,2.374452
498,Pata Krep',Restaurant,48.86351821645431,2.369377672906121
499,Angkora,Restaurant,48.86704379774553,2.374892234802246
500,Pizza Hut,Pizza Place,48.869588546290565,2.4023282056150492
501,Onze À Table,Restaurant,48.861751,2.374443
502,Diggity,Restaurant,48.86092,2.3813722
503,A Deux Pas,Restaurant,48.862316,2.379954
504,Autre Part,Restaurant,48.86639450165276,2.396714687347412
505,Top & Spicy,Restaurant,48.863648,2.386579
506,Comestibles & Marchand de Vins,Restaurant,48.861343,2.378424
507,Asian Food Halal,Restaurant,48.867622,2.37695
508,La Mamma,Restaurant,48.87016293421871,2.379137192967931
509,Le Diamant De Paris,Restaurant,48.86305353971146,2.3815835454336174
510,Today,Restaurant,48.867435,2.375295
511,Achille,Restaurant,48.86183507659892,2.3822522163391113
512,Le Divan japonais,Restaurant,48.86190199811712,2.3855605283782317
513,"Viens, poupoule",Restaurant,48.868403,2.385941
514,Afroosquare,Restaurant,48.861952411010265,2.3779201945224693
515,Pic & Chic,Restaurant,48.861994,2.379263
516,Gazon voltaire,Restaurant,48.860956,2.373914
517,L'Impasse,Restaurant,48.866408728282615,2.3792756171118494
518,Subway,Sandwich Place,48.88971211084044,2.2884407809550567
519,Domino's Pizza,Pizza Place,48.88084508322488,2.2924191084623544
520,Upper Cremerie,Restaurant,48.871086,2.2972147
521,Mana'o,Restaurant,48.890933,2.281033
522,Le Petit Banville,Restaurant,48.88291493716075,2.298331073035723
523,L’atelier Du 17,Restaurant,48.882984,2.302961
524,Royal étoile,Restaurant,48.876183,2.296075
525,Bencco Traiteur Et Table,Café,48.875516,2.303972
526,Le Marius,Restaurant,48.8916690292229,2.283580838972719
527,Restaurant Alan Geaam,Restaurant,48.871292,2.292235
528,Oresto Café,Restaurant,48.890796,2.289556
529,Infinito Bar,Bar,48.87962822,2.27849771
530,La Casa Vita,Restaurant,48.88505326,2.30635958
531,Jazz Club Étoile,Jazz Club,48.879517292327996,2.285033161751926
532,Paradox,Restaurant,48.88523771931825,2.306413732717118
533,Wok n'Pasta,Restaurant,48.884094,2.29719
534,Le XVI,Coffee Shop,48.87478893845477,2.291640593319075
535,Hôtel Vernet,Hotel,48.872026834918344,2.2979324897841917
536,Chaptal,Restaurant,48.89171658571428,2.2833995000000002
537,square by circle,Restaurant,48.875425,2.295397
538,Cantine Smile,Restaurant,48.88997400397588,2.280058910134004
539,Lib'Artist,Restaurant,48.878539366985756,2.2835037968461185
540,Pause Gourmet,Restaurant,48.890897,2.291997
541,John John John,Restaurant,48.827376,2.369606
542,Caminito Cabaret,Restaurant,48.8270664105023,2.374364896653814
543,Gang Nam,Restaurant,48.82619,2.3716786
544,KFC Paris Place Italie,Fast Food Restaurant,48.83075305,2.35693908
545,KFC Paris Tolbiac,Fast Food Restaurant,48.82629599,2.35688427
546,Copacabana,Restaurant,48.81618327,2.37721865
547,Subway,Sandwich Place,48.8334379,2.353845
548,Les 400 Coups,Restaurant,48.837223902875785,2.3820515020259463
549,Pasta Subito,Restaurant,48.82822603750802,2.372484291359386
550,Nouroz,Restaurant,48.824879,2.376467
551,Subway,Sandwich Place,48.827092,2.367768
552,Hoa Tang,Restaurant,48.823206,2.365515
553,RIE du 103,Restaurant,48.82975,2.376968
554,Le Patay's,Restaurant,48.825465,2.374782
555,Cantine Odyssée,Restaurant,48.830452,2.377082
556,Malis,Restaurant,48.824229,2.366453
557,L’envol,Restaurant,48.832336,2.380559
558,Côté Plage,Beer Garden,48.8329470293512,2.379497785956822
559,les 3 A,Restaurant,48.822119,2.355294
560,Comme à La Campagne,Restaurant,48.83010740730451,2.367447764336248
561,Mortensen,Restaurant,48.839367,2.360079
562,L'Audiernes,Restaurant,48.833551,2.370582
563,O Vieilles Kanailles,Restaurant,48.840535,2.373159
564,Dans La Cuisine,Restaurant,48.826797,2.3804846
565,La Table 34,Restaurant,48.83884050850801,2.3703311383724213
566,Treizieme Sens,Restaurant,48.82032621,2.37336243
567,Cantine Score,Restaurant,48.82940161488053,2.3925983330429434
568,Espace Aurore,Restaurant,48.82451508,2.37188355
569,Arpège - Axe,Restaurant,48.83111391117952,2.377003840724192
570,Comptoir O'Jules,Restaurant,48.83075233477512,2.3548343967924783
571,Urban Pasta,Restaurant,48.828735,2.38157
572,Le Tassili,Restaurant,48.831567,2.378095
573,Accenture Restaurant Entreprise,Restaurant,48.831094798376085,2.3770441044971706
574,Péniche Boer 2,Nightclub,48.83646550837826,2.3754072714729046
575,L'Avenir,Café,48.82564926147461,2.354599714279175
576,RIE Immeuble Lumiere,Corporate Cafeteria,48.831550397883845,2.3888720690307017
577,Cafétéria du Groupe Accor,Cafeteria,48.83039127416307,2.376853368419217
578,Boulom,Restaurant,48.893614,2.335704
579,First Lap,Restaurant,48.878187,2.340588
580,Chez Michou,Piano Bar,48.88299752058316,2.339615805369867
581,dégaine,Restaurant,48.902726,2.342702
582,Bistronomie Les Frangins,Bistro,48.882389,2.333074
583,Les Petits Cousins,Restaurant,48.88356,2.341809
584,Delicat's,Restaurant,48.876717433832596,2.3369930538827473
585,Berrie,Restaurant,48.87666580161681,2.335558980703354
586,Le Népo,Restaurant,48.88905350733784,2.3346543716986603
587,Skb,Restaurant,48.89105,2.3312225
588,Ma Biche,Restaurant,48.884267007644304,2.3366452786579597
589,Ô Sud,Restaurant,48.8871,2.347969
590,Abdul Fast Foods,Restaurant,48.89138761777988,2.3500250159955733
591,le toit du dépanneur,Restaurant,48.88226146711124,2.3332309699617326
592,Restaurant Adminitratif ASSP De Marcadet-Poisonnier,Restaurant,48.89264927823436,2.353013066660513
593,Les Rillettes,Restaurant,48.880038998643535,2.337658098550652
594,LouLou Montmartre,Restaurant,48.88681259,2.34454999
595,Pains A La Ligne,Restaurant,48.88563965661164,2.355684835660533
596,Sanguine,Restaurant,48.89336,2.340164
597,Cantine SNCF Paris Nord,Restaurant,48.881458307935816,2.353232344012468
598,Dixit,Restaurant,48.892193,2.342714
599,Grill Express Uvac,Restaurant,48.88928415779743,2.3482954502105713
600,Restaurant Môm'Art by Gregory Cohen,Restaurant,48.8836728664847,2.342701032757759
601,Restaurant,Restaurant,48.886677,2.342874
602,Côté Soleil,Restaurant,48.881905,2.34552
603,Au Clocher de Montmartre,Restaurant,48.88690504552283,2.3444764947312673
604,Noun,Restaurant,48.893406,2.340208
605,Mokko,Restaurant,48.890089,2.342213
606,Le Caulaincourt,Restaurant,48.88950460678654,2.3361799120903015
607,Chez Ben,Restaurant,48.894099,2.345316
608,Lahore Lahore,Restaurant,48.891206234992836,2.349980581442958
609,Fingle,Restaurant,48.891145,2.348775
610,Lounge Royal,Restaurant,48.90285171673497,2.3613432162586636
611,le 15,Restaurant,48.895378,2.344914
612,Montmartre Atelier,Wine Bar,48.88341191314828,2.3413761263456765
613,Les Toqués,Restaurant,48.89409244875334,2.3430970172357353
614,Atelier 72 - Chez Poulpo,Restaurant,48.84493140777362,2.349623143672943
615,La Main au Panier By Michel Forever,Casino,48.85001881,2.35337153
616,Café des Bains,Restaurant,48.859444,2.355856
617,Baby Weng,Restaurant,48.858235,2.353764
618,Bistrot Paris St-Germain,Restaurant,48.84975377555402,2.350747777789564
619,Le Saïgon,Restaurant,48.84456,2.349362
620,Zine,Restaurant,48.873577,2.3158286
621,Washingtonia,Restaurant,48.873725,2.317669
622,Sources,Restaurant,48.873656895122735,2.3226879029887804
623,Verde Paris,Restaurant,48.867611,2.301344
624,Café 52,Restaurant,48.869078,2.303048
625,Cool And The Kitchen,Restaurant,48.87311153204425,2.3128571680634096
626,Les Bols De Jean,Restaurant,48.873644,2.314775
627,Café Blanc Courrèges,Restaurant,48.868138928076156,2.3037141843838764
628,Café Chic,Bar,48.872193500459474,2.312598233651997
629,ïnuï - Poke Bowl à Paris,Restaurant,48.874485,2.320749
630,Barclay,Restaurant,48.869704107005006,2.3012440009407023
631,Cinesushi,Restaurant,48.875567483396594,2.3230584213145766
632,Krug  clement marot,Restaurant,48.86777858673756,2.303112061143935
633,L'Atelier Renault Café,Restaurant,48.87033882494138,2.305640016830931
634,Domino's Pizza Le Kremlin-Bicêtre,Pizza Place,48.8110553,2.3622564
635,Restaurant Jo&Joe Paris-Gentilly,Restaurant,48.81624447051151,2.3381218314170837
636,Les Pissenlits par la racine,Restaurant,48.82781706483519,2.3503618517503497
637,L'Espérance,Restaurant,48.827525,2.348757
638,Domino's Pizza,Pizza Place,48.82562969284558,2.3492791738183314
639,Nouva,Restaurant,48.834948,2.344986
640,Aux Delices De La Butte,Restaurant,48.82937856596502,2.3513343061402985
641,La Touraine,Restaurant,48.832772537959826,2.353367404610307
642,Chinaski,Coffee Shop,48.840176,2.350294
643,Alberto Restorante,Restaurant,48.843596,2.349472
644,Le Bel Ordinaire,Restaurant,48.838881,2.350275
645,Le Club,Restaurant,48.83558951578428,2.342723700710804
646,La Baraka,Restaurant,48.83535348057645,2.326164805746519
647,kathmandu,Restaurant,48.845922,2.353206
648,Solstice,Restaurant,48.84023,2.345954
649,La Marmite de Martine,Restaurant,48.842428,2.351545
650,Specialites Francaise,Restaurant,48.84314117072193,2.3491081309747006
651,Oka,Restaurant,48.83992851895175,2.346101403236389
652,Fondues Raclettes Pierrades,Restaurant,48.841923356911416,2.3498670905039787
653,Sellae,Restaurant,48.838659,2.359573
654,cap99,Restaurant,48.84309,2.349252
655,Le Vin Qui Danse !,Restaurant,48.83684276416333,2.3472812286882756
656,Fuumi Sushi-Burrito,Restaurant,48.83948,2.350745
657,A bout de souffle,Restaurant,48.839659,2.332437
658,Brasserie Victoria,Restaurant,48.84332343999999,2.35254246
659,Domino's Pizza,Pizza Place,48.83878103742531,2.35731840133667
660,Cafe a Vins,Restaurant,48.840638,2.351722
661,Marguay,Restaurant,48.837183,2.349888
662,25 rue Daubenton,Restaurant,48.841415,2.354943
663,au petit klaada,Restaurant,48.83786559190094,2.352089124028183
664,Le Root's,Wine Bar,48.844743703837885,2.349665602817994
665,Les Garnements,Restaurant,48.84773088401315,2.373750766136452
666,Marcelle,Restaurant,48.850683,2.376809
667,Subway,Sandwich Place,48.84476731175829,2.38991598205871
668,Pizza Hut,Pizza Place,48.845508,2.392744
669,Subway,Fast Food Restaurant,48.8524229,2.3887164
670,Cinema Cafe,Restaurant,48.86072583292539,2.367438313754002
671,Nous 4,Restaurant,48.846813,2.379154
672,La Poulette de Grain,Restaurant,48.849877,2.387323
673,Cantine Sauvage,Restaurant,48.850345,2.381262
674,Le Tintilou,Restaurant,48.8504157379562,2.3872195689000395
675,Noisette,Restaurant,48.845212,2.383008
676,Cantine Thaï,Restaurant,48.85260849495445,2.3623994481593935
677,Chez Popeille,Restaurant,48.85287976200528,2.374612492304374
678,Privé De Dessert,Restaurant,48.850189,2.376222
679,La Barra Latina,Café,48.860254179853925,2.3815378036290014
680,A CURSITA,Restaurant,48.849945,2.38664
681,Le Café Chinois,Coffee Shop,48.85725825450675,2.366257942340953
682,NANA,Restaurant,48.856885445656005,2.3720112369924893
683,Tchakaina De Boukkhara,Restaurant,48.854747,2.369587
684,Cantine BPCE/NATIXIS,Restaurant,48.8431,2.3693
685,Soli,Restaurant,48.858423577834756,2.37939818872825
686,Restaurant administratif,Restaurant,48.84720550724002,2.3588174384864837
687,Le Petit Bougnat,Restaurant,48.85033060632925,2.3825941769660477
688,FICH,Restaurant,48.85921123963346,2.367685685192288
689,Restaurant Administratif Morland,Restaurant,48.84944734394302,2.3625904323456175
690,La Capitainerie,Restaurant,48.856225278724494,2.378535675242269
691,Miel & Paprika,Restaurant,48.850214,2.37819628
692,0'14,Restaurant,48.851033,2.383821
693,L'Amuse Gueule,Bistro,48.860279,2.356271
694,Golden Spoon,Restaurant,48.865374,2.285489
695,Daddy Bear,Restaurant,48.868,2.304637
696,Victor Et Capucine,Restaurant,48.86622819611705,2.28683954257184
697,Chez Clément Marbeuf,Restaurant,48.86878535948967,2.3034242027869922
698,histoire,Restaurant,48.8645,2.288655
699,Orrida Mensa Aziendale,Restaurant,48.842908,2.371989
700,Chaudes Les Sandwiches,Restaurant,48.84613651139151,2.3544973511214073
701,Focacceria,Restaurant,48.875803,2.336469
702,Au Coin,Restaurant,48.856463,2.402006
703,Dame Nation,Restaurant,48.850792,2.3924968
704,Le Grand Café,Brewery,48.849698,2.41757821
705,O'Tacos Paris Gambetta,Food Service,48.86487518,2.39680885
706,Best Food,Restaurant,48.853125,2.406005
707,Loulou,Restaurant,48.850455876181805,2.389601469039917
708,Les Bienveillants,Restaurant,48.853143,2.410418
709,Les Pianos,Restaurant,48.85483,2.423063
710,La Tête De Chou,Restaurant,48.85480185458864,2.3974564849230404
711,BIRDY’S,Restaurant,48.851777,2.399442
712,Darock,Restaurant,48.856724,2.3960707
713,Shokuyoku,Restaurant,48.858311,2.390703
714,Chez Betty,Restaurant,48.864404215487134,2.3983240127563477
715,Harran,Restaurant,48.85523700648349,2.420456562491727
716,Venizia,Restaurant,48.858962,2.409643
717,Le Panoramique,Restaurant,48.854545,2.415264
718,Events Cafe,Salad Place,48.85199240699506,2.4160192981866313
719,Urfa Kebab 63,Restaurant,48.847656,2.4113538
720,Chez Léa,Restaurant,48.85276,2.4187503
721,Artishow Cabaret,Restaurant,48.85175546649258,2.3891318785443025
722,Sofiane,Restaurant,48.852691,2.397657
723,O Gib,Restaurant,48.85399,2.4205987
724,Hôtel De La Paix,Restaurant,48.85376,2.417655
725,Self Service,Restaurant,48.859974,2.412605
726,Tontonville Bagnolet,Hotel,48.861204,2.415682
727,Bolée Parmentier,Restaurant,48.863217,2.414753
728,Les Floralies,Restaurant,48.85483169555664,2.415325164794922
729,Chez François,Restaurant,48.850140879735065,2.396288077254565
730,le Floralise,Restaurant,48.85631561279297,2.4099373817443848
731,Sheryane,Restaurant,48.85965369893653,2.414976990869133
732,Gie Gam-Restaurant,Restaurant,48.849304,2.417628
733,Aux Themes,Restaurant,48.85738,2.398771
734,Bohemian,Restaurant,48.84863,2.419812
735,La Tradition,Restaurant,48.855302,2.401238
736,Cooling,Restaurant,48.85775943009868,2.4272704124450684
737,Alexia,Restaurant,48.85669434284585,2.394154755368125
738,Aristote,Restaurant,48.85271,2.403888
739,Printemp's Cantine,Restaurant,48.84757557870284,2.403822734042025
740,Gabicook,Restaurant,48.84912622763757,2.421012359007434
741,L'Ogresse,Bar,48.861075,2.405121
742,Les Arômes Café,Restaurant,48.8494876600725,2.4185781476127475
743,La Tourelle,Café,48.84635863665183,2.418486936225339
744,Le Vingtième,Bar,48.86417015119036,2.407336329002324
745,L'Inattendu,Restaurant,48.83805844157923,2.281169146299362
746,La Buvette du Parc,Restaurant,48.839691,2.275618
747,750g La Table,Restaurant,48.83375085196542,2.290128579736997
748,Saint Mercure,Restaurant,48.8360657,2.28431527
749,La carotte verte,Restaurant,48.834345,2.295566
750,Restaurant Bygtel Le spot,Restaurant,48.83319963748016,2.26910814980435
751,Cantine Eurest Le Colisee,Restaurant,48.82777425096226,2.2703820995298782
752,Le Petit Versailles,Restaurant,48.845135,2.27116
753,Par’issy,Restaurant,48.829721,2.284026
754,Le Beyritus,Restaurant,48.841137,2.2660751
755,Chez Nous,Restaurant,48.842094,2.277737
756,Paris Aquaboulevard 15e,Restaurant,48.8324,2.27663
757,Maison Park,Restaurant,48.8361496,2.2928234999999404
758,Canal Street,Bar,48.831388,2.276415
759,Terres du Sud,Restaurant,48.834379760673315,2.288852334022522
760,Léon de Bruxelles,Restaurant,48.849981113236815,2.283754783431081
761,R.I.E Le Ponant,Restaurant,48.84365322517467,2.2743647940237324
762,Restaurant 23e Etage Hotel Pullmann,Restaurant,48.83164346518169,2.2783756256103516
763,Saveur et Plaisir,Restaurant,48.834444508134524,2.2885260592814207
764,Delis de  cuisine,Restaurant,48.82758943217249,2.2695245574741207
765,Le Centre Du Monde,Restaurant,48.835383973592755,2.2894221379006794
766,Cantine RIE EOS,Restaurant,48.8341589594074,2.2656545810004345
767,Le 217,Restaurant,48.838524,2.399076
768,La Pantoche,Halal Restaurant,48.848251,2.38706
769,Subway,Sandwich Place,48.82551000715795,2.393990054814253
770,Domino's pizza,Pizza Place,48.841443595893,2.3868367349938353
771,Domino's Pizza Paris 12 - Bizot,Pizza Place,48.83546237185894,2.4015950729990436
772,La Cantine,Restaurant,48.8412,2.394213
773,Festins,Restaurant,48.83818443947624,2.3999188181318107
774,Le Gout Du Sable,Restaurant,48.839819,2.398164
775,Espace Detente,Restaurant,48.8322,2.3982108
776,Bar à Momos,Restaurant,48.849733,2.387078
777,Dony's Cafe,Restaurant,48.839297470889306,2.3918410635450242
778,Le Nemrod,Wine Bar,48.841631,2.387471
779,Le Pavillon Paris,Restaurant,48.832954,2.400518
780,Koulibiak,Restaurant,48.83597,2.385758
781,Angora,Restaurant,48.83849504562955,2.389751672744751
782,Le Tiepolo,Restaurant,48.82522546369277,2.3935097485377734
783,Lusitano Grill,Restaurant,48.838763,2.391953
784,La Cantoche,Restaurant,48.847728704430835,2.386571351548795
785,Les 2 Gourmets,Restaurant,48.84567439586216,2.3818205757665307
786,Restaurant Rosa,Restaurant,48.84488263244978,2.383561508764069
787,Piadina Caffé,Restaurant,48.844031,2.389644
788,La Ferme du Marais,Restaurant,48.8598407269122,2.3544618487358093
789,Kook Art,Restaurant,48.85806,2.3563
790,Restaurant Les Deux Theatres,Restaurant,48.87761586744754,2.3322196676821862
791,Vite et bien fait,Restaurant,48.879146,2.329244
792,La Min,Restaurant,48.850509,2.388156
793,La Mi Fa,Restaurant,48.859734,2.3806
794,La cantine du 3ème goût,Restaurant,48.85721508937246,2.3850795124956545
795,La Cantine Playapp,Restaurant,48.85805504845698,2.372757099031118
796,Kitchen Lab,Restaurant,48.847543818945276,2.379066621946597
797,Le 105,Restaurant,48.84641,2.377482
798,Subway,Sandwich Place,48.827764,2.327593
799,Le Relais de Gentilly,Restaurant,48.81363258947487,2.3321163654327393
800,Green cafe,Restaurant,48.83116462459668,2.3285436630249023
801,Le Jazz Coffee,Restaurant,48.817116,2.3217053
802,Auto Passion Café,Restaurant,48.82361239254502,2.324756383895874
803,El Farniente,Restaurant,48.82426442817009,2.32188130882541
804,Ganesh,Restaurant,48.823875505903345,2.3241182503831306
805,Pin-Up Kitchen,Restaurant,48.826125584957126,2.3241381203793465
806,Rone Sandwich,Restaurant,48.82878363132477,2.3235011100769043
807,Chez Nadia Et Pascale Pineau,Restaurant,48.818662,2.323523
808,STIME - La Sphore (cantine),Restaurant,48.818920841728605,2.3290982164937213
809,Papa Paris,Restaurant,48.82737195,2.3275572125
810,Gourmand'in,Restaurant,48.81651618392828,2.3267646604829357
811,Zeyer Salle 1er Etage,Restaurant,48.82803,2.326667
812,Oh And Co,Restaurant,48.84304310665317,2.3065602628776105
813,Mama Restaurant Paris West,Restaurant,48.829304,2.292312
814,Le Costa,Restaurant,48.832344061462535,2.312895655632019
815,Au Pot Au Feu,Restaurant,48.84148291473025,2.313871139399772
816,Pizza Hut,Pizza Place,48.8289947272231,2.3077839758082064
817,Le Mélisse,Restaurant,48.83101807499913,2.3022378987661796
818,Marwa,Restaurant,48.83044,2.295889
819,Intuition Gourmande,Restaurant,48.841402478091965,2.2994320242156703
820,Gabia,Restaurant,48.831497,2.3026564
821,My Way,Restaurant,48.826785,2.309883
822,songsang,Restaurant,48.838703,2.299704
823,Domino's Pizza Paris 15 - Cambronne,Pizza Place,48.84585735230963,2.302104600479879
824,Ristorante Italiano da Pupetta,Italian Restaurant,48.8330673,2.3040272
825,Le Troquet,Restaurant,48.84483762997048,2.3057223388660604
826,Le Café Chineur,Bar,48.83187720784914,2.3142919250072542
827,Marguereat,Restaurant,48.822941,2.304655
828,Self France Telecom Losserand,Restaurant,48.82820095869832,2.3057502836631008
829,La Baraka,Restaurant,48.83385715148854,2.3078730351296715
830,Excel,Restaurant,48.83569859536564,2.3015284538269043
831,Le Mandarin De Vanves,Restaurant,48.827503433513016,2.3064401925561535
832,Chez Papaye,Restaurant,48.82815170288086,2.284609317779541
833,Restaurant d'entreprise Orange,Restaurant,48.825689,2.296763
834,tente en pie,Restaurant,48.851824,2.339637
835,L'âne et la mule,Restaurant,48.852144426296576,2.336129032268052
836,Augustin Bistrot,Restaurant,48.83564590973816,2.3250556706006975
837,Tamam Kitchen,Restaurant,48.831109,2.319537
838,L'Île au Blé Noir,Restaurant,48.833593,2.317457
839,Les Cop's,Restaurant,48.834106021525436,2.3222074987121744
840,Domino's Pizza,Pizza Place,48.82845646851961,2.3163928802421196
841,Café Grenadine,Restaurant,48.833198,2.324822
842,Le bar des fleurs,Restaurant,48.83122001843569,2.316838023230465
843,Cantine Cadbury,Restaurant,48.822010685713316,2.314220666885376
844,Park Avenue,Restaurant,48.89711434066516,2.385112527089695
845,Le Dampierre,Restaurant,48.89433906888756,2.384384346974733
846,Le Rest'O,Restaurant,48.89563603954346,2.3878988246063138
847,Subway,Sandwich Place,48.902774,2.375464
848,Paris La Villette 19e,Restaurant,48.89708,2.38531
849,Subway,Sandwich Place,48.89605988905564,2.38906742460631
850,Domino's Pizza Paris 19 - Flandre,Pizza Place,48.888935909817334,2.374985242178809
851,Mingway,Restaurant,48.895471,2.401946
852,La Java,Restaurant,48.896157,2.401268
853,Auberkitchen,Restaurant,48.904705,2.391831
854,Eau Canal,Restaurant,48.896347175197896,2.4009864811353867
855,Kim Phúc,Restaurant,48.890251,2.377424
856,Le Curial,Restaurant,48.890304882655954,2.37218257662981
857,Les Moulins,Restaurant,48.89572421420677,2.4006586314928
858,Ristorante Italiano Fratello,Restaurant,48.898913,2.372784
859,Eurest Argonne,Restaurant,48.89697403874058,2.379320131654864
860,Eurest Hemisphère,Restaurant,48.89700876264034,2.3818123195258503
861,Restaurant Le Débarcadere,Restaurant,48.89706578370578,2.39707243747388
862,Soleil De Bodrum,Restaurant,48.90401206723566,2.39273610462321
863,BPSS La Minoterie,Restaurant,48.896636962890625,2.397331714630127
864,Anna Lisa,Restaurant,48.90187052413966,2.3763446415797795
865,La Passerelle,Restaurant,48.88615956796199,2.373302626487034
866,Little Garden Restaurant,Restaurant,48.90705,2.3798904
867,La Marquise,Restaurant,48.89711984593672,2.3998288857198062
868,O77,Restaurant,48.8885084231395,2.3780826380685776
869,Cap 18,Coworking Space,48.89595683826925,2.3678370619662337
870,Restaurant des Nations,Restaurant,48.861867,2.269534
871,Restaurant Brach,Restaurant,48.86124570883386,2.275068461894989
872,L'Atelier des Pains,Bakery,48.8584212,2.27349327
873,Subway,Sandwich Place,48.86232115735405,2.2763297050724987
874,Domino's Pizza,Pizza Place,48.85958266649085,2.2761276969652044
875,Pizza Hut,Pizza Place,48.869838958902875,2.290752835661465
876,Le Montespan,Restaurant,48.86457536909265,2.2779464721679688
877,La Place Longchamp,Restaurant,48.866436,2.2822795
878,Le 16' Art,Restaurant,48.868313684858684,2.281337468934143
879,La Cantine D'amazon,Restaurant,48.90439,2.3108306
880,Croque Factory,Restaurant,48.904796,2.325785
881,Au Petit Solognot,Restaurant,48.90059,2.308413
882,Le ghetto !,Restaurant,48.90129456011204,2.3297158993428306
883,La Veranda,Restaurant,48.9026215007309,2.3304882645606995
884,Cantine Sodexo,Restaurant,48.90375330348857,2.3188057154217963
885,L'Éden,Dive Bar,48.903487427568116,2.329712781339667
886,La bonne table,Restaurant,48.90326,2.327242
887,La Barricade,Restaurant,48.90341056555199,2.3338246328398347
888,Les Cops,Restaurant,48.852776,2.352779
889,L'Haussmannien,Restaurant,48.873668421066974,2.334921699062684
890,Paul,Bakery,48.86543887119138,2.4167137956725258
891,L'Atmosphère,Restaurant,48.87722163647862,2.4156434397184525
892,La Confidente,Restaurant,48.86825,2.401113
893,Le Petit Cuivré,Restaurant,48.876571,2.414143
894,Le Boezil,Restaurant,48.876728,2.4229336
895,Le P'tit Père,Restaurant,48.865959,2.395639
896,"Le jour, in the mood of",Restaurant,48.876386,2.413676
897,La Kahina,Restaurant,48.864994,2.398072
898,Les Farfadets,Restaurant,48.869586,2.394767
899,Le Quinze,Restaurant,48.8680830232226,2.403468365816669
900,Le P’tit Bistrot,Restaurant,48.869468,2.393351
901,Campanile - Le Restaurant,Restaurant,48.86566103415707,2.4166290461166655
902,L’entracte,Restaurant,48.869316,2.41698
903,Aux Ours,Bar,48.867536057374856,2.3966261744499207
904,Domino's Pizza Paris 20 - Gambetta,Pizza Place,48.86405153460531,2.3914912184200148
905,Le Diamant,Restaurant,48.866635,2.403408
906,Le Café des Sports,Sports Bar,48.86914347943936,2.391986834135949
907,La Stella,Restaurant,48.867524,2.280472
908,Masha,Restaurant,48.864537,2.288612
909,Le Café À Vapeur,Restaurant,48.878484,2.266863
910,Pizza Hut,Pizza Place,48.87867506124129,2.27829378881529
911,La Petite Ferme,Restaurant,48.87802299299774,2.2614478933666815
912,L'Archeste,Restaurant,48.861782139658196,2.278073072384359
913,Escale 58,Restaurant,48.86501771548615,2.2869898826361283
914,Galètiere,Restaurant,48.881692,2.268911
915,La Villa K,Restaurant,48.86660141,2.28158823
916,Restaurant Le 107,Restaurant,48.880204135980215,2.2707559827145958
917,Cantine Janson,Restaurant,48.865841,2.280916
918,bien mangé,Restaurant,48.86367018440862,2.2845538253668654
919,Ma Poule aux Œufs d'Or,Restaurant,48.86668722446789,2.281277973283693
920,Le Vallès,Restaurant,48.90300917050009,2.336644085588572
921,La Cantine de Camille,Restaurant,48.90334094364817,2.3401891999418445
922,Le Lutetia,Restaurant,48.85330876415902,2.3541111499071117
923,Restaurant O'40,Restaurant,48.8380086782728,2.3180633698158872
